UG 3800;50;3;100;530.474
UG 3900;50;3;100;515.39
UG 4000;100;1;100;530.133
UH 1000 - UH 4000;50;4;50;530.14
UH 1000 - UH 4000;25;3;100;537
UH 1000;100;2;50;537
UH 1020;50;4;25;537.076
UH 1030;100;2;50;537.03
UH 1050;100;2;25;537.076
UH 1070;100;2;50;537.021
UH 1090;100;2;25;537
UH 1100 - UH 1199.99;100;2;25;537
UH 2000;100;1;100;537.2
UH 2500;100;2;25;538
UH 3000;100;1;100;539.2
UH 3500;100;1;100;537.62
UH 4000;50;3;100;537.5
UH 5000 - UH 5500;100;1;100;535
UH 5000;100;1;100;535
UH 5020;50;4;25;535.076
UH 5030;100;2;50;535.03
UH 5050;100;2;25;535.076
UH 5070;100;2;50;535.021
UH 5080;100;1;100;535.32
UH 5090;100;2;25;535
UH 5100;100;2;25;535
UH 5200;100;1;100;535.42
UH 5250;100;1;100;535.326
UH 5300;100;1;100;535.4
UH 5320;100;1;100;535.323
UH 5350;100;1;100;535.52
UH 5400;50;3;100;535.47
UH 5400;50;4;50;535.84
UH 5420;50;4;50;535.84
UH 5450;100;1;100;621.3675
UH 5450;25;4;25;535.47
UH 5500;;;;
UH 5600 - UH 8700;50;4;50;535.15
UH 5600 - UH 8700;50;4;50;621.36
UH 5600 - UH 8700;25;4;25;621.38
UH 5600;50;4;50;535.15
UH 5600;50;4;50;621.36
UH 5600;25;4;25;621.38
UH 5610;100;1;100;621.366
UH 5615;100;1;100;621.3661
UH 5616;100;2;25;621.3661
UH 5618;100;2;25;621.3661
UH 5620;50;3;100;621.3662
UH 5620;50;4;50;621.3664
UH 5625;100;2;50;621.3664
UH 5628;100;2;25;621.3664
UH 5630;100;1;100;621.3663
UH 5632;100;2;50;621.362
UH 5635;50;4;25;621.361
UH 5635;50;4;25;621.366
UH 5638;50;4;25;621.361
UH 5638;50;4;25;621.366
UH 5640;100;1;100;621.381336
UH 5650;100;2;25;621.366
UH 5655;100;2;25;621.366
UH 5660;100;2;25;621.366
UH 5665;100;2;25;621.366
UH 5670;100;2;25;621.366
UH 5680;100;2;25;621.366
UH 5690;50;4;25;535.84
UH 5690;50;4;50;535.2
UH 5695;50;4;25;535.2
UH 5700;50;4;50;535.2
UH 5705;;;;
UH 5710;100;4;50;621.361
UH 5712;100;2;25;621.36
UH 5715;100;2;25;621.36
UH 5720 - UH 5790;100;2;25;621.366
UH 5720;100;2;25;621.366
UH 5721;50;4;50;543.5
UH 5723;50;4;25;615.83
UH 5723;50;3;100;617.058
UH 5800 - UH 5870;100;1;100;535.35
UH 5800;100;2;50;535.35
UH 5860;100;1;100;535.353
UH 5870;100;1;100;535.352
UH 5900;100;1;100;621.362
